age,annual_income,employment_length,credit_score,debt_to_income,num_open_accounts,delinquencies_2y,inquiries_6m,loan_amount,loan_term_months,interest_rate,purpose,home_ownership,channel,region,default_12m
48,36200.0,39,552.0,0.261,6,0,0,17540.0,60,0.28,auto,rent,branch,midlands,0
73,56200.0,2,752.0,0.426,3,0,2,7961.0,36,0.08,home_improvement,rent,branch,ni,0
26,54000.0,28,697.0,0.319,9,2,2,16289.0,36,0.175,small_business,rent,online,south,0
55,35700.0,14,680.0,0.547,2,0,1,11389.0,60,0.263,debt_consolidation,own,branch,north,0
59,46200.0,12,725.0,0.305,5,0,0,13784.0,36,0.105,medical,rent,online,ni,0
56,50100.0,38,649.0,0.206,5,0,1,16543.0,36,0.256,medical,rent,branch,midlands,0
25,75500.0,39,667.0,0.351,5,0,0,18666.0,60,0.265,home_improvement,rent,online,ni,0
39,31500.0,17,718.0,0.161,8,0,1,1000.0,36,0.097,medical,mortgage,online,ni,0
54,43800.0,38,732.0,0.353,5,0,0,7958.0,60,0.139,medical,mortgage,branch,wales,0
65,70200.0,13,784.0,0.318,7,1,0,7289.0,36,0.066,medical,mortgage,branch,ni,0
31,59700.0,17,618.0,0.062,10,0,0,10143.0,60,0.274,debt_consolidation,mortgage,online,south,0
37,11400.0,8,679.0,0.132,5,1,0,2700.0,36,0.185,auto,rent,broker,scotland,0
74,63700.0,26,631.0,0.255,9,0,1,11850.0,36,0.263,auto,rent,broker,north,0
43,34500.0,27,850.0,0.31,3,1,1,4818.0,36,0.059,education,mortgage,broker,scotland,0
29,77500.0,19,604.0,0.244,7,0,0,11774.0,36,0.271,vacation,rent,online,south,1
68,36700.0,7,668.0,0.349,3,0,0,2099.0,36,0.216,home_improvement,mortgage,broker,wales,0
32,26200.0,31,824.0,0.179,6,1,1,11967.0,36,0.055,auto,mortgage,branch,midlands,0
34,206100.0,21,640.0,0.295,4,0,2,10147.0,60,0.27,vacation,mortgage,branch,south,1
40,27200.0,13,758.0,0.206,6,0,1,12761.0,36,0.072,auto,own,branch,scotland,0
61,21700.0,7,708.0,0.251,1,1,1,14132.0,36,0.143,debt_consolidation,rent,branch,wales,1
73,46300.0,28,684.0,0.04,5,0,0,10212.0,36,0.17,small_business,mortgage,branch,north,1
35,68800.0,33,765.0,0.072,7,1,0,18721.0,60,0.062,auto,mortgage,online,midlands,0
24,58200.0,24,651.0,0.142,12,0,1,14305.0,36,0.251,medical,rent,online,north,0
24,49100.0,19,630.0,0.143,4,1,1,13827.0,36,0.264,medical,rent,online,south,1
34,25900.0,2,652.0,0.294,4,0,0,7483.0,36,0.236,education,rent,online,south,0
74,129700.0,8,704.0,0.192,2,0,1,18714.0,36,0.14,home_improvement,mortgage,branch,ni,0
50,18800.0,13,726.0,0.151,8,0,3,1364.0,60,0.108,vacation,mortgage,online,wales,0
57,51700.0,1,657.0,0.332,11,1,2,14322.0,36,0.257,small_business,rent,online,south,0
30,20500.0,34,660.0,0.337,6,0,0,6824.0,60,0.285,auto,mortgage,online,ni,0
33,50700.0,21,555.0,0.279,2,0,0,7211.0,36,0.255,education,mortgage,online,scotland,0
43,44800.0,16,675.0,0.339,4,1,1,6387.0,60,0.251,medical,rent,branch,north,0
30,57000.0,16,599.0,0.283,8,0,1,16499.0,36,0.252,auto,rent,branch,south,0
46,26300.0,9,698.0,0.246,7,1,0,16132.0,36,0.168,medical,mortgage,online,north,0
67,28800.0,17,818.0,0.247,7,0,2,2912.0,36,0.065,debt_consolidation,mortgage,branch,south,0
58,14900.0,2,794.0,0.286,5,0,1,29646.0,36,0.078,vacation,mortgage,broker,midlands,0
39,28900.0,24,750.0,0.166,3,0,0,12594.0,36,0.077,home_improvement,rent,branch,north,0
43,25100.0,5,689.0,0.277,5,0,0,17274.0,36,0.204,education,rent,online,scotland,1
61,36300.0,26,698.0,0.128,4,0,3,32385.0,36,0.177,medical,own,branch,wales,1
21,25900.0,20,678.0,0.195,6,0,0,9334.0,60,0.234,home_improvement,mortgage,online,ni,0
58,51200.0,34,729.0,0.291,6,0,0,12610.0,36,0.093,home_improvement,rent,online,ni,0
30,45100.0,9,677.0,0.358,5,1,2,12323.0,36,0.221,education,rent,branch,ni,0
56,66700.0,13,555.0,0.0,5,0,3,5721.0,36,0.24,debt_consolidation,mortgage,online,ni,0
62,71900.0,12,688.0,0.362,4,0,1,7611.0,60,0.199,auto,rent,online,ni,0
58,35300.0,28,789.0,0.327,6,1,0,3961.0,36,0.075,medical,rent,online,south,0
74,71900.0,30,635.0,0.249,3,0,0,11939.0,36,0.244,debt_consolidation,mortgage,online,north,0
64,61800.0,17,563.0,0.365,4,0,0,14554.0,36,0.271,auto,rent,online,midlands,0
21,20100.0,24,679.0,0.214,3,0,0,6164.0,36,0.198,vacation,own,online,ni,0
62,91200.0,11,720.0,0.32,10,1,0,4831.0,36,0.108,small_business,rent,branch,wales,0
72,27500.0,20,721.0,0.461,3,0,1,1000.0,36,0.121,home_improvement,mortgage,branch,scotland,0
68,42700.0,5,755.0,0.171,5,0,2,10873.0,60,0.081,medical,rent,branch,south,0
49,90700.0,24,609.0,0.284,3,0,0,14484.0,36,0.247,medical,rent,branch,midlands,1
33,34900.0,38,757.0,0.403,2,0,0,5222.0,36,0.09,small_business,mortgage,online,scotland,0
68,74600.0,38,710.0,0.313,8,0,0,14082.0,36,0.142,home_improvement,mortgage,online,scotland,0
28,32600.0,31,647.0,0.177,4,0,1,3213.0,36,0.248,vacation,rent,online,south,0
39,33700.0,3,769.0,0.147,7,2,1,8402.0,36,0.057,education,mortgage,online,ni,0
22,80800.0,25,771.0,0.274,7,0,1,12881.0,36,0.079,small_business,mortgage,online,wales,0
32,38600.0,33,718.0,0.298,8,0,2,6591.0,36,0.14,small_business,mortgage,online,south,0
56,77400.0,36,639.0,0.192,1,2,0,2171.0,36,0.231,auto,rent,broker,scotland,0
44,96700.0,40,738.0,0.432,9,0,0,9904.0,36,0.112,debt_consolidation,mortgage,branch,ni,0
69,63300.0,4,631.0,0.467,3,0,1,19744.0,36,0.28,education,mortgage,online,north,0
30,60700.0,40,774.0,0.403,3,0,2,9863.0,60,0.113,auto,rent,branch,south,0
40,32800.0,18,665.0,0.212,8,0,2,7275.0,60,0.257,home_improvement,mortgage,broker,south,0
73,32400.0,8,685.0,0.369,1,0,1,4536.0,60,0.235,debt_consolidation,mortgage,branch,scotland,0
69,48800.0,29,649.0,0.143,5,0,2,6587.0,60,0.256,home_improvement,rent,online,scotland,0
38,58300.0,20,850.0,0.115,1,0,0,12616.0,60,0.072,small_business,rent,online,midlands,0
64,21900.0,10,558.0,0.154,6,0,0,12051.0,36,0.243,home_improvement,rent,online,ni,0
68,35600.0,25,687.0,0.419,7,1,0,10712.0,36,0.192,small_business,rent,branch,ni,0
26,45700.0,26,696.0,0.215,4,0,1,16280.0,60,0.189,debt_consolidation,rent,branch,midlands,0
27,70600.0,21,665.0,0.086,5,0,1,19513.0,36,0.219,vacation,mortgage,online,wales,0
46,42100.0,26,749.0,0.396,6,0,1,18442.0,36,0.085,home_improvement,rent,branch,scotland,0
43,26800.0,25,523.0,0.31,3,0,0,18562.0,36,0.27,small_business,mortgage,online,south,0
46,47100.0,37,630.0,0.444,8,0,1,9651.0,36,0.296,home_improvement,mortgage,branch,south,0
59,29300.0,5,691.0,0.311,1,0,0,14694.0,36,0.193,home_improvement,rent,broker,south,0
47,32200.0,9,848.0,0.337,7,0,0,20189.0,60,0.089,medical,rent,branch,south,1
41,54500.0,36,784.0,0.453,6,0,1,19434.0,36,0.074,debt_consolidation,rent,branch,north,0
59,149800.0,12,716.0,0.381,9,0,0,20019.0,60,0.168,home_improvement,mortgage,online,ni,0
47,133100.0,10,670.0,0.183,6,1,2,20628.0,36,0.232,medical,rent,online,ni,0
41,22800.0,18,700.0,0.271,4,1,0,12156.0,60,0.17,debt_consolidation,rent,online,scotland,0
55,152600.0,27,810.0,0.228,8,0,1,19269.0,36,0.057,home_improvement,mortgage,online,scotland,0
52,20300.0,8,722.0,0.063,5,0,1,1000.0,36,0.071,auto,mortgage,online,midlands,0
62,35500.0,6,648.0,0.0,4,0,2,12472.0,60,0.238,medical,rent,online,scotland,0
29,32500.0,23,580.0,0.38,4,0,0,7194.0,36,0.287,home_improvement,mortgage,branch,south,0
63,87500.0,34,784.0,0.105,5,0,0,19039.0,60,0.08,education,rent,online,south,1
72,35300.0,29,662.0,0.466,9,0,1,12099.0,60,0.285,medical,own,branch,south,1
63,73700.0,40,685.0,0.285,2,0,0,13272.0,60,0.221,auto,rent,online,ni,0
59,35300.0,12,756.0,0.366,8,1,0,14935.0,36,0.082,home_improvement,mortgage,online,scotland,0
26,40900.0,0,743.0,0.178,2,0,0,7590.0,36,0.074,home_improvement,rent,online,midlands,0
45,32100.0,13,657.0,0.377,3,0,0,11757.0,60,0.281,education,mortgage,branch,ni,0
65,40600.0,8,718.0,0.401,4,0,1,24499.0,36,0.141,debt_consolidation,rent,online,midlands,0
53,32100.0,9,757.0,0.314,4,1,1,8331.0,60,0.084,home_improvement,rent,branch,ni,0
55,136500.0,21,567.0,0.221,5,2,0,10865.0,60,0.271,debt_consolidation,rent,branch,midlands,0
38,100400.0,10,672.0,0.29,5,0,0,5507.0,36,0.213,education,mortgage,branch,north,0
55,79200.0,23,689.0,0.47,5,0,1,14220.0,60,0.235,small_business,mortgage,branch,north,1
70,158500.0,17,572.0,0.293,3,1,0,17112.0,60,0.298,vacation,mortgage,branch,scotland,0
53,41600.0,13,640.0,0.557,9,0,1,4307.0,36,0.267,medical,own,branch,north,0
71,30200.0,20,774.0,0.123,8,0,0,20202.0,36,0.072,auto,rent,online,ni,1
54,29400.0,40,705.0,0.423,1,0,1,5752.0,36,0.167,debt_consolidation,mortgage,online,midlands,0
71,20400.0,2,606.0,0.466,5,0,0,21306.0,60,0.284,education,own,branch,wales,1
62,38200.0,11,720.0,0.388,3,0,0,17133.0,36,0.125,home_improvement,mortgage,branch,ni,1
64,51500.0,18,743.0,0.411,2,0,1,8945.0,36,0.087,education,mortgage,online,north,0
31,26300.0,5,651.0,0.285,6,0,0,13007.0,60,0.289,medical,mortgage,online,north,1
62,50100.0,10,582.0,0.291,5,0,2,9544.0,60,0.294,debt_consolidation,rent,broker,north,0
38,47900.0,30,668.0,0.188,5,0,2,8249.0,36,0.244,debt_consolidation,mortgage,online,ni,0
26,31800.0,25,643.0,0.144,9,0,0,1000.0,60,0.244,debt_consolidation,rent,branch,scotland,0
73,24200.0,39,671.0,0.228,2,0,0,13610.0,36,0.2,vacation,mortgage,branch,ni,0
33,48700.0,25,593.0,0.479,4,1,1,10933.0,60,0.289,small_business,rent,online,ni,0
73,41400.0,32,705.0,0.414,7,1,2,9362.0,36,0.168,home_improvement,mortgage,branch,north,0
37,28800.0,10,722.0,0.293,5,0,1,12600.0,60,0.107,auto,mortgage,branch,wales,1
56,19700.0,17,767.0,0.266,5,1,0,23935.0,36,0.07,medical,mortgage,broker,south,1
62,103100.0,17,582.0,0.239,4,0,0,14141.0,60,0.269,medical,mortgage,online,wales,0
53,68900.0,16,742.0,0.359,4,0,0,11293.0,36,0.094,auto,mortgage,branch,midlands,1
27,35800.0,12,668.0,0.279,7,1,0,6358.0,60,0.244,auto,own,branch,wales,0
40,30300.0,12,772.0,0.529,4,0,1,7833.0,60,0.124,medical,rent,online,ni,0
30,64300.0,11,633.0,0.356,3,0,1,11374.0,36,0.254,small_business,rent,branch,south,0
29,33600.0,25,644.0,0.278,5,0,1,14682.0,60,0.267,debt_consolidation,mortgage,online,ni,0
53,51300.0,13,673.0,0.256,3,1,1,6687.0,36,0.209,home_improvement,mortgage,online,south,0
72,14000.0,4,568.0,0.331,4,1,2,10026.0,36,0.263,small_business,mortgage,branch,south,1
41,50300.0,17,634.0,0.269,1,0,0,19251.0,60,0.279,education,mortgage,branch,south,0
23,69500.0,16,702.0,0.399,9,0,0,16834.0,60,0.196,home_improvement,own,online,south,0
71,80000.0,17,698.0,0.445,2,1,1,14453.0,36,0.197,education,mortgage,online,ni,0
27,57500.0,11,738.0,0.144,7,0,0,15035.0,36,0.066,debt_consolidation,mortgage,branch,south,0
40,67800.0,0,761.0,0.097,8,0,0,14559.0,60,0.078,small_business,rent,branch,midlands,0
36,53100.0,20,512.0,0.216,3,0,0,10531.0,36,0.264,auto,rent,branch,midlands,0
70,46900.0,22,704.0,0.226,10,0,2,7093.0,60,0.162,debt_consolidation,mortgage,online,north,0
71,38400.0,26,692.0,0.386,6,2,1,5811.0,36,0.188,vacation,rent,online,south,0
48,17100.0,14,594.0,0.368,1,0,0,14535.0,36,0.274,auto,mortgage,online,scotland,0
71,26500.0,29,658.0,0.088,7,0,0,9308.0,36,0.215,small_business,own,branch,wales,0
37,52900.0,40,647.0,0.171,6,0,1,16914.0,60,0.266,education,mortgage,branch,ni,0
72,16200.0,0,833.0,0.414,7,0,2,7862.0,36,0.074,debt_consolidation,mortgage,online,midlands,0
44,81600.0,26,666.0,0.301,4,1,0,8930.0,36,0.235,medical,rent,online,scotland,1
35,68800.0,13,684.0,0.274,5,0,1,16168.0,60,0.215,debt_consolidation,rent,online,midlands,0
40,23500.0,18,774.0,0.081,7,0,1,12327.0,36,0.053,debt_consolidation,own,branch,scotland,0
69,69100.0,20,662.0,0.399,4,0,2,12917.0,36,0.242,vacation,rent,branch,scotland,0
21,37500.0,2,756.0,0.207,3,0,1,9347.0,36,0.066,education,own,online,scotland,0
21,100500.0,19,581.0,0.43,10,0,0,14280.0,36,0.286,home_improvement,mortgage,online,south,1
65,31800.0,2,768.0,0.37,4,0,0,16531.0,36,0.093,medical,own,branch,wales,1
56,81000.0,16,633.0,0.107,6,0,0,25447.0,60,0.266,medical,rent,online,ni,0
69,22700.0,31,669.0,0.334,6,0,1,18892.0,36,0.244,small_business,mortgage,branch,midlands,0
35,24700.0,37,575.0,0.176,5,0,0,15322.0,60,0.299,medical,mortgage,branch,wales,0
38,14300.0,21,495.0,0.321,4,1,2,3944.0,36,0.273,home_improvement,mortgage,broker,north,1
42,48900.0,13,712.0,0.227,4,0,1,10458.0,36,0.132,auto,rent,online,ni,0
28,23900.0,29,684.0,0.135,5,0,0,20264.0,36,0.183,education,rent,online,south,0
39,92300.0,10,576.0,0.239,6,1,0,10815.0,60,0.287,home_improvement,own,broker,south,0
67,19800.0,13,696.0,0.14,4,0,0,25153.0,36,0.159,auto,rent,online,north,0
58,63500.0,31,732.0,0.028,9,1,1,10369.0,60,0.103,medical,mortgage,branch,wales,0
42,62200.0,3,667.0,0.347,4,0,1,17531.0,36,0.258,auto,own,online,scotland,0
52,30300.0,1,662.0,0.148,6,0,0,12352.0,36,0.212,auto,rent,online,scotland,0
55,42700.0,20,666.0,0.337,3,0,0,15660.0,36,0.243,auto,rent,branch,wales,0
31,139700.0,3,725.0,0.294,3,0,1,3225.0,60,0.119,home_improvement,rent,online,scotland,0
74,35100.0,26,723.0,0.41,6,1,1,21453.0,60,0.144,vacation,rent,branch,scotland,1
65,75200.0,23,659.0,0.309,3,1,1,7987.0,36,0.262,medical,mortgage,online,north,0
31,69900.0,8,586.0,0.303,11,0,0,11494.0,60,0.299,debt_consolidation,mortgage,broker,north,0
29,52800.0,33,578.0,0.16,4,0,1,5416.0,60,0.258,small_business,mortgage,branch,wales,0
44,16600.0,2,601.0,0.107,2,0,0,6499.0,36,0.252,vacation,rent,online,midlands,1
62,33600.0,25,760.0,0.221,5,0,0,3639.0,36,0.067,small_business,rent,online,midlands,0
53,51800.0,18,707.0,0.273,6,0,0,11117.0,36,0.155,debt_consolidation,rent,online,midlands,0
67,75800.0,17,702.0,0.311,7,1,0,4721.0,36,0.173,home_improvement,rent,online,wales,0
37,29800.0,23,741.0,0.093,7,1,0,9033.0,60,0.096,debt_consolidation,rent,branch,ni,0
44,16500.0,18,742.0,0.21,4,0,0,9257.0,36,0.078,debt_consolidation,rent,branch,wales,0
58,18500.0,27,690.0,0.282,4,1,0,3095.0,36,0.178,home_improvement,mortgage,branch,wales,0
29,44100.0,19,676.0,0.3,2,1,1,13517.0,60,0.246,vacation,rent,branch,midlands,0
46,28000.0,34,498.0,0.271,6,0,2,18250.0,60,0.287,auto,rent,online,north,0
74,61700.0,28,652.0,0.482,4,0,1,1000.0,60,0.29,education,rent,branch,south,0
63,56200.0,36,609.0,0.239,2,0,1,8173.0,36,0.24,vacation,mortgage,branch,north,0
34,36400.0,8,787.0,0.465,6,0,0,15409.0,60,0.089,vacation,rent,branch,south,0
65,20100.0,9,676.0,0.52,2,1,0,34535.0,60,0.287,small_business,rent,branch,wales,1
71,44100.0,0,554.0,0.178,5,0,0,19588.0,36,0.251,debt_consolidation,rent,online,wales,0
45,52900.0,34,682.0,0.322,6,0,1,16037.0,36,0.203,vacation,rent,online,scotland,0
55,44000.0,28,709.0,0.431,5,1,0,9860.0,60,0.178,education,rent,online,wales,0
70,62400.0,9,616.0,0.011,8,0,0,10074.0,36,0.234,auto,rent,branch,north,0
65,31300.0,6,805.0,0.329,6,0,0,7015.0,36,0.069,medical,rent,online,midlands,0
34,62600.0,18,785.0,0.158,5,0,1,15382.0,36,0.065,debt_consolidation,mortgage,online,south,0
39,62700.0,15,615.0,0.212,5,1,0,9060.0,60,0.257,medical,rent,branch,scotland,0
69,41800.0,0,647.0,0.237,7,0,1,10155.0,36,0.241,medical,own,branch,north,0
64,42100.0,4,658.0,0.443,7,0,1,19027.0,36,0.259,debt_consolidation,mortgage,online,ni,0
25,31100.0,0,641.0,0.328,2,1,0,15822.0,36,0.242,vacation,mortgage,branch,wales,0
36,35100.0,28,711.0,0.299,5,0,1,3366.0,36,0.149,debt_consolidation,mortgage,branch,scotland,0
30,28700.0,18,705.0,0.181,3,0,1,13364.0,36,0.132,debt_consolidation,rent,online,wales,0
44,80600.0,20,695.0,0.293,4,0,0,20203.0,36,0.195,auto,rent,branch,ni,0
45,47300.0,6,724.0,0.293,5,0,0,7629.0,36,0.112,small_business,own,branch,ni,0
50,23100.0,39,581.0,0.259,7,1,2,18541.0,36,0.274,auto,mortgage,branch,wales,0
44,39600.0,18,663.0,0.409,2,2,0,19009.0,36,0.254,debt_consolidation,mortgage,branch,scotland,1
45,87200.0,16,646.0,0.239,6,1,0,8662.0,60,0.275,education,mortgage,online,scotland,0
67,98800.0,5,540.0,0.391,10,2,1,14438.0,36,0.294,small_business,mortgage,branch,south,0
65,83500.0,28,780.0,0.34,3,0,1,9719.0,36,0.074,auto,mortgage,online,south,0
57,22800.0,1,799.0,0.249,4,1,2,13028.0,36,0.059,education,rent,branch,scotland,0
32,64100.0,4,713.0,0.0,6,0,0,12899.0,60,0.131,vacation,rent,broker,midlands,0
49,22300.0,13,707.0,0.319,2,0,1,5390.0,36,0.142,vacation,mortgage,online,wales,0
71,113800.0,40,639.0,0.329,4,0,1,15427.0,36,0.261,education,mortgage,branch,midlands,0
74,123200.0,13,714.0,0.188,11,0,0,10860.0,36,0.113,vacation,rent,branch,ni,0
53,22900.0,13,751.0,0.34,2,0,0,2970.0,60,0.113,home_improvement,mortgage,online,scotland,0
69,50600.0,12,677.0,0.292,5,0,0,9907.0,36,0.216,debt_consolidation,rent,online,south,0
59,22200.0,14,678.0,0.237,5,0,0,8747.0,36,0.207,medical,mortgage,branch,ni,0
24,48800.0,5,831.0,0.311,2,1,0,4654.0,36,0.061,education,rent,branch,ni,0
53,31300.0,29,767.0,0.337,4,0,1,5999.0,36,0.065,home_improvement,rent,branch,wales,0
55,25500.0,29,676.0,0.308,5,0,1,10512.0,36,0.226,home_improvement,mortgage,online,scotland,0
54,72900.0,11,687.0,0.286,3,0,0,19579.0,60,0.231,auto,mortgage,branch,midlands,0
40,47700.0,23,673.0,0.442,7,0,0,13492.0,36,0.233,education,mortgage,branch,midlands,0
48,73100.0,29,637.0,0.409,4,0,2,17190.0,36,0.265,medical,own,online,south,1
64,57000.0,34,700.0,0.404,3,0,0,19877.0,36,0.175,debt_consolidation,rent,broker,wales,0
31,25100.0,6,678.0,0.273,7,0,1,10025.0,60,0.251,home_improvement,rent,online,midlands,0
37,30800.0,28,552.0,0.36,9,0,1,8494.0,36,0.275,auto,own,branch,ni,0
30,75700.0,11,724.0,0.0,6,0,0,8800.0,36,0.072,small_business,own,branch,ni,0
71,78300.0,36,636.0,0.461,12,0,0,20708.0,60,0.29,auto,mortgage,branch,ni,0
68,35400.0,19,675.0,0.199,7,0,1,14286.0,60,0.229,auto,rent,broker,scotland,0
66,133400.0,7,657.0,0.271,6,0,0,7505.0,60,0.26,debt_consolidation,mortgage,online,ni,0
61,60800.0,24,771.0,0.284,3,0,0,1000.0,36,0.075,vacation,rent,online,south,0
21,106600.0,32,664.0,0.227,1,0,0,16878.0,36,0.213,education,rent,online,wales,0
26,60000.0,30,727.0,0.309,3,0,0,6913.0,60,0.123,small_business,mortgage,branch,midlands,0
51,90200.0,3,607.0,0.273,4,0,1,7152.0,60,0.269,vacation,rent,branch,wales,1
69,33600.0,6,654.0,0.288,5,1,0,8805.0,60,0.254,debt_consolidation,rent,online,wales,0
44,43300.0,14,769.0,0.281,3,0,0,14995.0,60,0.113,debt_consolidation,mortgage,online,south,0
48,19200.0,2,683.0,0.382,7,0,0,11885.0,36,0.229,debt_consolidation,mortgage,online,midlands,0
63,49700.0,0,692.0,0.287,5,1,0,1000.0,36,0.164,vacation,rent,branch,scotland,0
54,23000.0,40,569.0,0.026,2,0,1,16036.0,36,0.241,auto,mortgage,branch,south,0
54,52300.0,15,686.0,0.44,5,1,2,6059.0,36,0.219,education,own,online,scotland,1
57,34300.0,26,712.0,0.381,6,1,0,8960.0,36,0.15,debt_consolidation,rent,branch,north,0
60,26000.0,39,731.0,0.378,3,1,1,11099.0,60,0.156,home_improvement,rent,broker,south,0
45,36000.0,39,553.0,0.392,7,0,0,13024.0,36,0.284,home_improvement,mortgage,online,ni,0
52,33100.0,5,692.0,0.194,5,0,2,3224.0,36,0.171,vacation,mortgage,online,ni,0
29,24200.0,3,716.0,0.134,6,0,1,21853.0,36,0.128,small_business,mortgage,branch,midlands,1
73,99800.0,2,712.0,0.233,6,0,0,4441.0,60,0.131,education,rent,branch,north,0
39,26400.0,2,623.0,0.17,5,1,0,9770.0,36,0.259,medical,mortgage,broker,wales,0
23,81000.0,8,665.0,0.544,4,0,1,7116.0,36,0.26,education,mortgage,online,midlands,0
60,89400.0,14,711.0,0.244,6,1,1,11594.0,36,0.121,debt_consolidation,mortgage,online,ni,0
52,70600.0,10,606.0,0.437,11,0,0,8975.0,36,0.27,auto,mortgage,branch,wales,0
58,34600.0,24,690.0,0.26,4,0,2,17348.0,36,0.188,small_business,rent,branch,south,1
63,29100.0,35,640.0,0.333,6,1,0,6259.0,36,0.261,vacation,mortgage,branch,north,0
38,22200.0,30,850.0,0.214,2,0,0,16079.0,60,0.074,small_business,mortgage,online,ni,0
70,22800.0,0,588.0,0.316,5,0,0,1000.0,36,0.276,debt_consolidation,mortgage,broker,scotland,0
41,22400.0,16,698.0,0.372,6,0,1,11764.0,60,0.185,small_business,mortgage,broker,south,1
35,32400.0,15,674.0,0.255,4,0,0,6157.0,36,0.22,home_improvement,rent,online,north,0
34,47700.0,5,667.0,0.205,2,0,0,23453.0,36,0.227,debt_consolidation,rent,branch,wales,1
35,69000.0,0,703.0,0.332,5,0,0,8969.0,36,0.156,home_improvement,mortgage,online,south,0
31,22600.0,16,725.0,0.073,6,0,0,14317.0,36,0.099,auto,mortgage,branch,midlands,0
47,69200.0,17,765.0,0.281,4,0,0,2499.0,36,0.064,debt_consolidation,own,branch,ni,0
24,26600.0,4,631.0,0.241,4,0,1,14162.0,36,0.254,medical,own,branch,wales,0
65,157400.0,12,591.0,0.203,6,0,1,5169.0,60,0.29,small_business,rent,branch,south,0
47,85900.0,2,661.0,0.245,3,0,0,18627.0,60,0.266,vacation,own,branch,scotland,0
41,125500.0,6,617.0,0.528,2,0,0,3855.0,36,0.285,education,rent,online,midlands,0
50,53100.0,25,718.0,0.323,4,1,2,14234.0,60,0.144,home_improvement,rent,broker,south,0
42,27700.0,27,773.0,0.265,6,0,2,12453.0,60,0.079,medical,own,branch,scotland,0
39,19800.0,33,670.0,0.106,5,0,0,9470.0,60,0.243,home_improvement,rent,branch,wales,0
36,47400.0,20,693.0,0.336,5,0,0,17407.0,36,0.187,vacation,mortgage,branch,south,0
23,19500.0,10,647.0,0.3,5,0,0,8610.0,60,0.261,education,mortgage,online,ni,0
33,61800.0,2,670.0,0.266,5,1,0,6513.0,36,0.239,education,mortgage,broker,south,0
27,62100.0,25,699.0,0.051,4,0,0,13463.0,36,0.136,medical,mortgage,broker,scotland,0
26,28200.0,15,822.0,0.224,7,0,2,14274.0,60,0.083,home_improvement,mortgage,branch,north,0
57,78600.0,4,561.0,0.147,3,0,0,1000.0,36,0.237,vacation,rent,broker,wales,0
60,46500.0,33,793.0,0.527,3,1,0,14367.0,60,0.101,education,rent,online,wales,0
71,51900.0,15,598.0,0.142,9,0,0,15937.0,36,0.237,debt_consolidation,mortgage,branch,scotland,1
25,60800.0,29,675.0,0.208,7,1,0,1000.0,60,0.234,education,mortgage,branch,north,0
51,28500.0,8,747.0,0.342,3,0,1,12574.0,36,0.095,auto,mortgage,online,ni,0
37,42300.0,23,664.0,0.279,8,0,0,4978.0,60,0.255,auto,mortgage,branch,wales,0
26,25700.0,21,665.0,0.28,7,2,0,20431.0,36,0.244,debt_consolidation,mortgage,online,ni,0
57,57000.0,14,633.0,0.257,5,0,1,10354.0,60,0.261,home_improvement,mortgage,branch,south,0
48,28700.0,17,652.0,0.331,7,1,2,21294.0,36,0.264,medical,mortgage,online,north,1
74,86900.0,21,695.0,0.099,3,0,0,24352.0,36,0.152,auto,mortgage,branch,midlands,0
58,74900.0,2,758.0,0.248,4,1,1,9862.0,36,0.074,education,rent,online,scotland,0
49,30900.0,22,644.0,0.296,6,0,0,14349.0,36,0.251,small_business,rent,online,midlands,0
65,41600.0,40,693.0,0.294,1,1,1,8593.0,36,0.173,education,rent,branch,south,0
44,41500.0,2,662.0,0.218,6,2,1,11725.0,60,0.244,home_improvement,mortgage,broker,midlands,1
21,88600.0,24,713.0,0.277,3,0,1,12582.0,36,0.137,medical,mortgage,branch,north,0
68,56700.0,15,712.0,0.456,6,0,1,15506.0,60,0.166,vacation,own,online,north,0
42,49600.0,7,516.0,0.262,5,0,0,13533.0,60,0.275,small_business,mortgage,branch,south,0
38,142400.0,25,635.0,0.464,3,0,1,5781.0,36,0.301,home_improvement,own,online,wales,0
63,47100.0,18,792.0,0.049,5,0,0,21251.0,36,0.058,small_business,mortgage,branch,midlands,1
54,49600.0,32,828.0,0.45,4,1,2,16051.0,60,0.087,home_improvement,mortgage,branch,ni,0
71,44100.0,34,626.0,0.034,4,0,1,10627.0,36,0.229,debt_consolidation,rent,branch,north,0
69,54600.0,33,834.0,0.317,5,0,1,11954.0,36,0.06,debt_consolidation,own,online,south,0
22,24800.0,11,714.0,0.041,3,0,1,7068.0,36,0.089,small_business,rent,branch,ni,1
37,92800.0,29,581.0,0.304,4,0,1,21598.0,60,0.28,auto,mortgage,branch,south,0
55,26100.0,28,664.0,0.38,6,1,1,4577.0,60,0.261,vacation,mortgage,branch,south,0
65,20300.0,5,770.0,0.353,7,0,1,3361.0,36,0.068,auto,rent,branch,south,0
39,72400.0,23,772.0,0.371,1,1,0,7938.0,36,0.062,debt_consolidation,rent,online,north,1
23,84800.0,13,687.0,0.06,6,0,1,8379.0,36,0.151,medical,rent,online,wales,0
48,46300.0,19,658.0,0.212,5,0,0,9640.0,60,0.256,medical,rent,online,midlands,0
52,30600.0,1,573.0,0.193,4,0,1,15737.0,36,0.276,vacation,mortgage,online,ni,0
32,14200.0,25,661.0,0.269,9,0,0,10625.0,36,0.243,vacation,mortgage,online,ni,0
